player,playerLabel,sitelinkCount
http://www.wikidata.org/entity/Q943900,Steve Bracey,11
http://www.wikidata.org/entity/Q944216,Vilis Krištopans,18
http://www.wikidata.org/entity/Q944514,Marko Kešelj,17
http://www.wikidata.org/entity/Q944654,Kerem Tunçeri,15
http://www.wikidata.org/entity/Q944705,Daniel Hackett,19
http://www.wikidata.org/entity/Q545963,Kenan Bajramović,11
http://www.wikidata.org/entity/Q546287,Dick Davies,12
http://www.wikidata.org/entity/Q546591,Joe Paterno,18
http://www.wikidata.org/entity/Q2053077,Lea Henry,14
http://www.wikidata.org/entity/Q2053081,Andrea Lloyd,15
http://www.wikidata.org/entity/Q2053095,Michelle Chandler,12
http://www.wikidata.org/entity/Q2053104,Bridgette Gordon,12
http://www.wikidata.org/entity/Q551032,John Wooden,36
http://www.wikidata.org/entity/Q552014,Fab Melo,19
http://www.wikidata.org/entity/Q552376,Phil Heath,26
http://www.wikidata.org/entity/Q1982255,Velimir Perasović,26
http://www.wikidata.org/entity/Q944821,Troy Bell,13
http://www.wikidata.org/entity/Q945179,Petra Kulichová,12
http://www.wikidata.org/entity/Q945433,Erwin Righter,11
http://www.wikidata.org/entity/Q945686,Tatiana Shchegoleva,15
http://www.wikidata.org/entity/Q945896,Walt Davis,21
http://www.wikidata.org/entity/Q945979,Marta Fernández,13
http://www.wikidata.org/entity/Q547123,Bob Kauffman,14
http://www.wikidata.org/entity/Q547217,Sebastian Telfair,19
http://www.wikidata.org/entity/Q547400,Vern Mikkelsen,16
http://www.wikidata.org/entity/Q547758,Bill Walker,13
http://www.wikidata.org/entity/Q547899,Pete McCaffrey,12
http://www.wikidata.org/entity/Q547977,James Edwards,16
http://www.wikidata.org/entity/Q552489,Walter Herrmann,26
http://www.wikidata.org/entity/Q552935,Jeff Teague,25
http://www.wikidata.org/entity/Q553063,Steve Blake,21
http://www.wikidata.org/entity/Q553228,Ronnie Brewer,19
http://www.wikidata.org/entity/Q2053856,Allison Tranquilli,14
http://www.wikidata.org/entity/Q2053869,Shelley Sandie,12
http://www.wikidata.org/entity/Q2054047,Tremmell Darden,12
http://www.wikidata.org/entity/Q2054198,Alicia Poto,13
http://www.wikidata.org/entity/Q2054205,Natalie Porter,14
http://www.wikidata.org/entity/Q2054315,Vangelis Mantzaris,16
http://www.wikidata.org/entity/Q1986206,Xavi Rey,11
http://www.wikidata.org/entity/Q1986243,Justin Doellman,15
http://www.wikidata.org/entity/Q553232,Bob McAdoo,29
http://www.wikidata.org/entity/Q553265,DeShawn Stevenson,17
http://www.wikidata.org/entity/Q553318,Jimmer Fredette,26
http://www.wikidata.org/entity/Q946205,Alex Tyus,16
http://www.wikidata.org/entity/Q946830,George Dixon,11
http://www.wikidata.org/entity/Q947656,Elmer Bennett,16
http://www.wikidata.org/entity/Q947932,Terrence Ross,22
http://www.wikidata.org/entity/Q548735,Michael Olowokandi,24
http://www.wikidata.org/entity/Q549180,Phil Smith,14
http://www.wikidata.org/entity/Q549899,Hal Greer,22
http://www.wikidata.org/entity/Q2054549,Galina Savitskaya,12
http://www.wikidata.org/entity/Q2054671,Vladimir Lučić,19
http://www.wikidata.org/entity/Q2054733,Dmitry Kulagin,14
http://www.wikidata.org/entity/Q2054797,Diana Goustilina,16
http://www.wikidata.org/entity/Q2054803,Maria Kalmykova,16
http://www.wikidata.org/entity/Q2054810,Olga Yevkova,12
http://www.wikidata.org/entity/Q553497,Jordan Hill,23
http://www.wikidata.org/entity/Q553505,Milan Mačvan,25
http://www.wikidata.org/entity/Q553512,JaVale McGee,36
http://www.wikidata.org/entity/Q553516,Corey Brewer,24
http://www.wikidata.org/entity/Q1986881,Kaspars Bērziņš,16
http://www.wikidata.org/entity/Q1986891,Rihards Kuksiks,11
http://www.wikidata.org/entity/Q1987415,Rafa Martínez,11
http://www.wikidata.org/entity/Q1991329,Sašo Filipovski,11
http://www.wikidata.org/entity/Q554027,Allan Houston,20
http://www.wikidata.org/entity/Q554237,Chris Duhon,18
http://www.wikidata.org/entity/Q554582,Lior Eliyahu,16
http://www.wikidata.org/entity/Q554586,Ricky Davis,17
http://www.wikidata.org/entity/Q948237,Phil Ford,17
http://www.wikidata.org/entity/Q948453,Mike James,14
http://www.wikidata.org/entity/Q948912,Moran Roth,11
http://www.wikidata.org/entity/Q554624,Wally Szczerbiak,19
http://www.wikidata.org/entity/Q554815,Slavko Vraneš,19
http://www.wikidata.org/entity/Q554831,Ante Tomić,24
http://www.wikidata.org/entity/Q2054817,Aleksandra Leonova,12
http://www.wikidata.org/entity/Q2054830,Kamie Ethridge,15
http://www.wikidata.org/entity/Q2059430,Ater Majok,11
http://www.wikidata.org/entity/Q2060069,Jon Diebler,12
http://www.wikidata.org/entity/Q1994399,Eulis Báez,11
http://www.wikidata.org/entity/Q1997837,Vladimir Andreev,11
http://www.wikidata.org/entity/Q950035,Billy Owens,14
http://www.wikidata.org/entity/Q950413,Billy Donovan,17
http://www.wikidata.org/entity/Q950595,Joe Lapchick,11
http://www.wikidata.org/entity/Q950680,Randy Matson,25
http://www.wikidata.org/entity/Q951041,Don MacLean,12
http://www.wikidata.org/entity/Q554889,Bo McCalebb,23
http://www.wikidata.org/entity/Q554905,Darren Collison,24
http://www.wikidata.org/entity/Q555100,Cedric Maxwell,22
http://www.wikidata.org/entity/Q555110,Jarrett Jack,24
http://www.wikidata.org/entity/Q2060174,Jo Hill,13
http://www.wikidata.org/entity/Q2062129,Tal Brody,14
http://www.wikidata.org/entity/Q2062631,Rick Mahorn,16
http://www.wikidata.org/entity/Q2063000,Natalia Vieru,16
http://www.wikidata.org/entity/Q2063008,Natalya Zhedik,13
http://www.wikidata.org/entity/Q555198,Darius Miller,14
http://www.wikidata.org/entity/Q555264,Shaun Livingston,25
http://www.wikidata.org/entity/Q555355,Jeff Hornacek,20
http://www.wikidata.org/entity/Q555374,Marquis Daniels,16
http://www.wikidata.org/entity/Q555396,Matt Barnes,25
http://www.wikidata.org/entity/Q2011732,Žan Tabak,26
http://www.wikidata.org/entity/Q2014245,Lusia Harris,21
http://www.wikidata.org/entity/Q2015928,Keith Benson,14
http://www.wikidata.org/entity/Q2016227,Vickie Johnson,11
http://www.wikidata.org/entity/Q2016441,Phedon Matheou,11
http://www.wikidata.org/entity/Q2016764,Dmytro Zabirchenko,13
http://www.wikidata.org/entity/Q951943,Darius Miles,17
http://www.wikidata.org/entity/Q952047,Yuta Tabuse,18
http://www.wikidata.org/entity/Q952134,Jared Jordan,11
http://www.wikidata.org/entity/Q952208,Clifford Luyk,14
http://www.wikidata.org/entity/Q952276,Wayne Brabender,16
http://www.wikidata.org/entity/Q555411,Reggie Lewis,22
http://www.wikidata.org/entity/Q555436,Danny Green,29
http://www.wikidata.org/entity/Q555477,Orlando Johnson,15
http://www.wikidata.org/entity/Q2063085,Paul Westphal,18
http://www.wikidata.org/entity/Q2065779,Damiris Dantas,16
http://www.wikidata.org/entity/Q2067012,Tuğba Palazoğlu,13
http://www.wikidata.org/entity/Q971495,Mirza Begić,20
http://www.wikidata.org/entity/Q971504,Evgeniy Pashutin,13
http://www.wikidata.org/entity/Q971523,Edin Bavčić,15
http://www.wikidata.org/entity/Q971538,Michael Cooper,16
http://www.wikidata.org/entity/Q971713,Jay Arnette,17
http://www.wikidata.org/entity/Q952463,Mookie Blaylock,16
http://www.wikidata.org/entity/Q952921,Patty Mills,32
http://www.wikidata.org/entity/Q953338,Steve Novak,18
http://www.wikidata.org/entity/Q953837,Jiří Welsch,23
http://www.wikidata.org/entity/Q2017038,Katy Steding,13
http://www.wikidata.org/entity/Q2017052,Yogev Ohayon,11
http://www.wikidata.org/entity/Q2017351,Nikki McCray,15
http://www.wikidata.org/entity/Q2017373,Clarissa Davis,11
http://www.wikidata.org/entity/Q2017448,Vickie Orr,11
http://www.wikidata.org/entity/Q2017543,Leon Radošević,14
http://www.wikidata.org/entity/Q972973,Von Wafer,13
http://www.wikidata.org/entity/Q972990,Slater Martin,18
http://www.wikidata.org/entity/Q973049,Sean Williams,14
http://www.wikidata.org/entity/Q973121,Paul George,42
http://www.wikidata.org/entity/Q2067787,Sergi Vidal,16
http://www.wikidata.org/entity/Q2073303,Pete Olson,12
http://www.wikidata.org/entity/Q971393,Al Thornton,16
http://www.wikidata.org/entity/Q971463,Omar Cook,19
http://www.wikidata.org/entity/Q971472,Darius Maskoliūnas,17
http://www.wikidata.org/entity/Q971494,Valeri Tikhonenko,20
http://www.wikidata.org/entity/Q556674,Daequan Cook,19
http://www.wikidata.org/entity/Q556685,Jamario Moon,18
http://www.wikidata.org/entity/Q557144,Leon Powe,16
http://www.wikidata.org/entity/Q557194,Quincy Acy,20
http://www.wikidata.org/entity/Q557508,Martynas Andriuškevičius,20
http://www.wikidata.org/entity/Q557526,Rudy Tomjanovich,25
http://www.wikidata.org/entity/Q557576,Arvydas Macijauskas,21
http://www.wikidata.org/entity/Q557587,David Blatt,24
http://www.wikidata.org/entity/Q973212,Tristan Thompson,27
http://www.wikidata.org/entity/Q974603,Kyle Lowry,34
http://www.wikidata.org/entity/Q953886,Marko Tušek,15
http://www.wikidata.org/entity/Q953972,Furkan Aldemir,20
http://www.wikidata.org/entity/Q955010,Marc Jackson,11
http://www.wikidata.org/entity/Q955015,Pat Garrity,16
http://www.wikidata.org/entity/Q2450971,Patrick O'Bryant,14
http://www.wikidata.org/entity/Q2079108,John Holland,13
http://www.wikidata.org/entity/Q2079565,Fineza Eusébio,11
http://www.wikidata.org/entity/Q975066,Walter Davis,19
http://www.wikidata.org/entity/Q975474,Joe Ingles,28
http://www.wikidata.org/entity/Q976221,Aleksandar Rašić,15
http://www.wikidata.org/entity/Q461825,Stephen Jackson,18
http://www.wikidata.org/entity/Q463074,Jake Tsakalidis,21
http://www.wikidata.org/entity/Q2451348,Pat Conroy,23
http://www.wikidata.org/entity/Q2451500,Alan Gregov,15
http://www.wikidata.org/entity/Q2451555,Javaris Crittenton,16
http://www.wikidata.org/entity/Q2451584,Pete Mickeal,16
http://www.wikidata.org/entity/Q2452206,Ariel McDonald,14
http://www.wikidata.org/entity/Q2452316,Scot Pollard,16
http://www.wikidata.org/entity/Q557910,John Kundla,22
http://www.wikidata.org/entity/Q557954,Dino Meneghin,27
http://www.wikidata.org/entity/Q557960,Marko Popović,23
http://www.wikidata.org/entity/Q2080886,Miles Plumlee,20
http://www.wikidata.org/entity/Q2081557,Gennadi Volnov,18
http://www.wikidata.org/entity/Q463200,Steve Smith,27
http://www.wikidata.org/entity/Q463212,David Lee,27
http://www.wikidata.org/entity/Q463317,Desmond Mason,20
http://www.wikidata.org/entity/Q463383,Elton Brown,11
http://www.wikidata.org/entity/Q463635,Larry Johnson,27
http://www.wikidata.org/entity/Q558601,Chris Wilcox,17
http://www.wikidata.org/entity/Q558663,Khris Middleton,33
http://www.wikidata.org/entity/Q558668,Tyshawn Taylor,11
http://www.wikidata.org/entity/Q2452465,Jarvis Hayes,12
http://www.wikidata.org/entity/Q2452601,Manny Harris,14
http://www.wikidata.org/entity/Q2453176,Dee Brown,15
http://www.wikidata.org/entity/Q2453602,Anatoly Myshkin,15
http://www.wikidata.org/entity/Q2453848,Sergėjus Jovaiša,15
http://www.wikidata.org/entity/Q2453855,Leonardo Gutiérrez,19
http://www.wikidata.org/entity/Q977031,Steven Gray,11
http://www.wikidata.org/entity/Q977666,Luis Flores,11
http://www.wikidata.org/entity/Q978104,Marko Banić,19
http://www.wikidata.org/entity/Q2082646,Lorenzen Wright,20
http://www.wikidata.org/entity/Q2083613,Stanko Barać,19
http://www.wikidata.org/entity/Q464312,DeMarcus Cousins,34
http://www.wikidata.org/entity/Q465708,Armintie Price,11
http://www.wikidata.org/entity/Q559449,Christian Eyenga,18
http://www.wikidata.org/entity/Q560436,Robin Lopez,25
http://www.wikidata.org/entity/Q560581,Carlos Bezos,18
http://www.wikidata.org/entity/Q561857,Saulius Štombergas,21
http://www.wikidata.org/entity/Q561862,Petteri Koponen,29
http://www.wikidata.org/entity/Q2454488,Jay Triano,17
http://www.wikidata.org/entity/Q2454988,Scoonie Penn,14
http://www.wikidata.org/entity/Q2455369,Rafael Araújo,13
http://www.wikidata.org/entity/Q2455956,Txemi Urtasun,12
http://www.wikidata.org/entity/Q2455969,Mickell Gladness,13
http://www.wikidata.org/entity/Q2455991,Chris Johnson,12
http://www.wikidata.org/entity/Q2456047,Frank Vogel,18
http://www.wikidata.org/entity/Q557835,Hanno Möttölä,26
http://www.wikidata.org/entity/Q557841,Rick Adelman,22
http://www.wikidata.org/entity/Q557846,Simas Jasaitis,22
http://www.wikidata.org/entity/Q557878,Tyrus Thomas,19
http://www.wikidata.org/entity/Q978902,Harlow Rothert,12
http://www.wikidata.org/entity/Q979242,Rudy LaRusso,12
http://www.wikidata.org/entity/Q979516,Michalis Pelekanos,11
http://www.wikidata.org/entity/Q979968,Art Chapman,14
http://www.wikidata.org/entity/Q980310,Emir Mutapčić,18
http://www.wikidata.org/entity/Q2456099,Bill Fitch,14
http://www.wikidata.org/entity/Q2456174,Roger Grimau,19
http://www.wikidata.org/entity/Q2456974,Franjo Arapović,16
http://www.wikidata.org/entity/Q2458102,Žarko Čabarkapa,13
http://www.wikidata.org/entity/Q2459461,Alejandro Montecchia,16
http://www.wikidata.org/entity/Q465731,Alba Torrens,23
http://www.wikidata.org/entity/Q465783,Elisa Aguilar,15
http://www.wikidata.org/entity/Q465968,Ann Wauters,15
http://www.wikidata.org/entity/Q466192,Betty Lennox,13
http://www.wikidata.org/entity/Q561988,Ilmar Kullam,20
http://www.wikidata.org/entity/Q562471,Carlos Arroyo,23
http://www.wikidata.org/entity/Q562764,Kurt Thomas,23
http://www.wikidata.org/entity/Q2088051,Will Solomon,15
http://www.wikidata.org/entity/Q2088566,Phog Allen,11
http://www.wikidata.org/entity/Q2095329,Tadas Klimavičius,12
http://www.wikidata.org/entity/Q2106855,Nelli Feryabnikova,15
http://www.wikidata.org/entity/Q980432,Cindy Brown,15
http://www.wikidata.org/entity/Q980741,Mike Dodd,12
http://www.wikidata.org/entity/Q982087,Denis Marconato,22
http://www.wikidata.org/entity/Q982432,Nathaniel Cartmell,20
http://www.wikidata.org/entity/Q982558,John Salley,23
http://www.wikidata.org/entity/Q567831,Alexandre Gemignani,15
http://www.wikidata.org/entity/Q568209,Richard Boushka,16
http://www.wikidata.org/entity/Q568295,Liz Cambage,20
http://www.wikidata.org/entity/Q568302,JaJuan Johnson,16
http://www.wikidata.org/entity/Q568335,Joe Caldwell,16
http://www.wikidata.org/entity/Q468264,Candice Dupree,14
http://www.wikidata.org/entity/Q468866,Jurica Golemac,11
http://www.wikidata.org/entity/Q470639,Dražen Dalipagić,32
http://www.wikidata.org/entity/Q470698,Mirza Teletović,31
http://www.wikidata.org/entity/Q470933,Mirza Delibašić,32
http://www.wikidata.org/entity/Q982984,Frank Lubin,21
http://www.wikidata.org/entity/Q983013,Petar Naumoski,17
http://www.wikidata.org/entity/Q983245,Donte' Greene,15
http://www.wikidata.org/entity/Q983599,Tornike Shengelia,29
http://www.wikidata.org/entity/Q2459470,Miroslav Berić,15
http://www.wikidata.org/entity/Q2462787,Daniel Orton,15
http://www.wikidata.org/entity/Q2463660,Brian Cook,13
http://www.wikidata.org/entity/Q2464807,Michael Sweetney,12
http://www.wikidata.org/entity/Q2468364,Margo Dydek,27
http://www.wikidata.org/entity/Q2118422,Irina Osipova,18
http://www.wikidata.org/entity/Q2120190,Vladas Garastas,12
http://www.wikidata.org/entity/Q2120233,Deon Thompson,15
http://www.wikidata.org/entity/Q470936,Fernando Martín,27
http://www.wikidata.org/entity/Q471572,Antonis Fotsis,22
http://www.wikidata.org/entity/Q471576,Marko Jarić,22
http://www.wikidata.org/entity/Q569098,Elīna Babkina,14
http://www.wikidata.org/entity/Q570210,Panagiotis Fasoulas,15
http://www.wikidata.org/entity/Q572987,Anthony Carter,14
http://www.wikidata.org/entity/Q573036,Wayne Ellington,23
http://www.wikidata.org/entity/Q573600,Anthony Mason,20
http://www.wikidata.org/entity/Q573677,Anthony Morrow,22
http://www.wikidata.org/entity/Q983767,Will Bynum,18
http://www.wikidata.org/entity/Q983955,Hugo Sconochini,14
http://www.wikidata.org/entity/Q984074,Tim Thomas,16
http://www.wikidata.org/entity/Q984367,Jalen Rose,21
http://www.wikidata.org/entity/Q2469598,Nolan Smith,14
http://www.wikidata.org/entity/Q2469672,Pape Sow,12
http://www.wikidata.org/entity/Q2470487,Tatyana Ivinskaya,11
http://www.wikidata.org/entity/Q2470562,Angelė Rupšienė,17
http://www.wikidata.org/entity/Q2470894,Olesya Barel,12
http://www.wikidata.org/entity/Q2470933,Elen Shakirova,12
http://www.wikidata.org/entity/Q472044,Amir Johnson,22
http://www.wikidata.org/entity/Q472790,Brent Barry,20
http://www.wikidata.org/entity/Q481324,Stanislav Yeryomin,14
http://www.wikidata.org/entity/Q2470978,Yelena Khudashova,13
http://www.wikidata.org/entity/Q2471033,Irina Minkh,11
http://www.wikidata.org/entity/Q2471041,Irina Gerlits,13
http://www.wikidata.org/entity/Q2471705,Corliss Williamson,18
http://www.wikidata.org/entity/Q2472334,Zoran Dragić,26
http://www.wikidata.org/entity/Q2472606,Tammy Jackson,14
http://www.wikidata.org/entity/Q2472629,Jennifer Azzi,15
http://www.wikidata.org/entity/Q2472643,Katrina McClain,16
http://www.wikidata.org/entity/Q2472656,Medina Dixon,16
http://www.wikidata.org/entity/Q2473974,Krunoslav Simon,21
http://www.wikidata.org/entity/Q2121179,Roberto Dueñas,14
http://www.wikidata.org/entity/Q2137888,Nadezhda Zakharova,14
http://www.wikidata.org/entity/Q984546,Dmitri Sokolov,11
http://www.wikidata.org/entity/Q986169,Ye Li,11
http://www.wikidata.org/entity/Q987146,Nick Fazekas,13
http://www.wikidata.org/entity/Q994366,Drew Barry,12
http://www.wikidata.org/entity/Q994442,Daniel Theis,25
http://www.wikidata.org/entity/Q486359,Manny Pacquiao,72
http://www.wikidata.org/entity/Q487846,Anatoli Krikun,15
http://www.wikidata.org/entity/Q574060,Anthony Tolliver,16
http://www.wikidata.org/entity/Q1618730,Bingo Smith,13
http://www.wikidata.org/entity/Q2474080,Jenny Whittle,16
http://www.wikidata.org/entity/Q2474605,Carla Boyd,15
http://www.wikidata.org/entity/Q2474671,Ramūnas Butautas,12
http://www.wikidata.org/entity/Q2474683,Tanoka Beard,17
http://www.wikidata.org/entity/Q2474737,Elmedin Kikanović,15
http://www.wikidata.org/entity/Q2475483,Pamela McGee,13
http://www.wikidata.org/entity/Q489158,Jackson Vroman,15
http://www.wikidata.org/entity/Q493027,Andray Blatche,24
http://www.wikidata.org/entity/Q493115,Andre Drummond,27
http://www.wikidata.org/entity/Q493208,Andre Miller,22
http://www.wikidata.org/entity/Q1618750,Mike Gminski,14
http://www.wikidata.org/entity/Q1618940,Hilton Armstrong,15
http://www.wikidata.org/entity/Q1619087,Donta Smith,12
http://www.wikidata.org/entity/Q995314,Bryon Russell,12
http://www.wikidata.org/entity/Q1000791,John Jenkins,14
http://www.wikidata.org/entity/Q1027716,Calvin Murphy,18
http://www.wikidata.org/entity/Q2475506,Cathy Boswell,13
http://www.wikidata.org/entity/Q2475545,Kim Mulkey,16
http://www.wikidata.org/entity/Q2476169,Gerald Henderson,15
http://www.wikidata.org/entity/Q2477269,Bobby Simmons,18
http://www.wikidata.org/entity/Q2477723,Emma Randall,16
http://www.wikidata.org/entity/Q2478592,Vitalija Tuomaitė,11
http://www.wikidata.org/entity/Q2481133,Lynn Greer,14
http://www.wikidata.org/entity/Q2481543,Tobias Harris,26
http://www.wikidata.org/entity/Q2484348,Mārtiņš Meiers,14
http://www.wikidata.org/entity/Q497515,Andreas Glyniadakis,23
http://www.wikidata.org/entity/Q498348,Jimmy Butler,42
http://www.wikidata.org/entity/Q1619137,Olumide Oyedeji,12
http://www.wikidata.org/entity/Q1619365,Tom McMillen,16
http://www.wikidata.org/entity/Q1031846,Can Bartu,17
http://www.wikidata.org/entity/Q1032388,Pavel Pumprla,13
http://www.wikidata.org/entity/Q1032995,Ramel Curry,14
http://www.wikidata.org/entity/Q1033039,Tywain McKee,11
http://www.wikidata.org/entity/Q1033050,Matt Lojeski,16
http://www.wikidata.org/entity/Q2484863,Charlotte Lewis,12
http://www.wikidata.org/entity/Q2485594,Lance Thomas,18
http://www.wikidata.org/entity/Q2486077,Travis Leslie,11
http://www.wikidata.org/entity/Q2486104,Trey Thompkins,19
http://www.wikidata.org/entity/Q2491130,Krasimira Gyurova,15
http://www.wikidata.org/entity/Q502225,Andrey Vorontsevich,23
http://www.wikidata.org/entity/Q504025,Bill Bradley,32
http://www.wikidata.org/entity/Q1621440,Johnny Bach,12
http://www.wikidata.org/entity/Q1508678,George Yardley,14
http://www.wikidata.org/entity/Q1509908,Jerry Buss,19
http://www.wikidata.org/entity/Q1518156,Marquis Teague,16
http://www.wikidata.org/entity/Q1524562,Aaron Jackson,11
http://www.wikidata.org/entity/Q504336,Quentin Richardson,19
http://www.wikidata.org/entity/Q504835,Andrew Gaze,16
http://www.wikidata.org/entity/Q505336,Bill Sharman,25
http://www.wikidata.org/entity/Q505418,Alexander Gomelsky,25
http://www.wikidata.org/entity/Q2493179,Angelina Mikhaylova,12
http://www.wikidata.org/entity/Q2494673,Margarita Shtarkelova,13
http://www.wikidata.org/entity/Q2500189,Jarron Collins,12
http://www.wikidata.org/entity/Q1407902,Reggie Johnson,11
http://www.wikidata.org/entity/Q1413920,Jon Leuer,20
http://www.wikidata.org/entity/Q1621779,Ricky Berry,12
http://www.wikidata.org/entity/Q1034012,Larry Sanders,17
http://www.wikidata.org/entity/Q1042435,Carlo Recalcati,14
http://www.wikidata.org/entity/Q1047188,Casey Jacobsen,12
http://www.wikidata.org/entity/Q505500,Ed Macauley,19
http://www.wikidata.org/entity/Q508026,Andrew Toney,15
http://www.wikidata.org/entity/Q508138,Angela Cardoso,12
http://www.wikidata.org/entity/Q508713,Pero Antić,29
http://www.wikidata.org/entity/Q1525369,Giorgi Shermadini,20
http://www.wikidata.org/entity/Q1530759,Marcus Banks,21
http://www.wikidata.org/entity/Q1532469,Andrea Trinchieri,15
http://www.wikidata.org/entity/Q1622624,Ray Williams,11
http://www.wikidata.org/entity/Q1424128,Ron Mercer,15
http://www.wikidata.org/entity/Q1424134,LaPhonso Ellis,12
http://www.wikidata.org/entity/Q1059661,Giancarlo Primo,11
http://www.wikidata.org/entity/Q1060867,Chamique Holdsclaw,16
http://www.wikidata.org/entity/Q1061731,Chandler Parsons,24
http://www.wikidata.org/entity/Q1065310,Charles Lee,12
http://www.wikidata.org/entity/Q1424397,Kendall Gill,17
http://www.wikidata.org/entity/Q1424414,Rodney McCray,16
http://www.wikidata.org/entity/Q1424475,Chris Gatling,14
http://www.wikidata.org/entity/Q1424495,Reggie Theus,17
http://www.wikidata.org/entity/Q509150,Ramon Sessions,21
http://www.wikidata.org/entity/Q509660,Arik Einstein,26
http://www.wikidata.org/entity/Q1623270,Arnie Ferrin,12
http://www.wikidata.org/entity/Q1624391,Terrel Harris,15
http://www.wikidata.org/entity/Q1532914,Viacheslav Kravtsov,16
http://www.wikidata.org/entity/Q1554023,Willy Hernangómez,32
http://www.wikidata.org/entity/Q1555321,Gus Johnson,19
http://www.wikidata.org/entity/Q1070836,Chet Walker,19
http://www.wikidata.org/entity/Q1076942,Chris Anstey,14
http://www.wikidata.org/entity/Q1428911,Flip Saunders,18
http://www.wikidata.org/entity/Q1433254,Jack Twyman,14
http://www.wikidata.org/entity/Q1433686,Olga Yakovleva,11
http://www.wikidata.org/entity/Q509794,David Logan,15
http://www.wikidata.org/entity/Q509845,Víctor Sada,22
http://www.wikidata.org/entity/Q510074,Alessandro Gentile,17
http://www.wikidata.org/entity/Q510816,Derrick Favors,27
http://www.wikidata.org/entity/Q511045,Linton Johnson,11
http://www.wikidata.org/entity/Q1560424,Joe Arlauckas,17
http://www.wikidata.org/entity/Q1571580,Robbie Hummel,15
http://www.wikidata.org/entity/Q1572905,Petr Samoylenko,13
http://www.wikidata.org/entity/Q1626464,Bobby Hurley,12
http://www.wikidata.org/entity/Q511111,Joe Smith,22
http://www.wikidata.org/entity/Q511509,Andrija Žižić,16
http://www.wikidata.org/entity/Q512310,Nemanja Bjelica,29
http://www.wikidata.org/entity/Q1435883,Marcelo Machado,15
http://www.wikidata.org/entity/Q1438347,Alfonso Reyes,12
http://www.wikidata.org/entity/Q1077634,Bob Morse,11
http://www.wikidata.org/entity/Q1077691,Chris Quinn,13
http://www.wikidata.org/entity/Q1440606,Dejan Borovnjak,13
http://www.wikidata.org/entity/Q1442329,Bill Hanzlik,12
http://www.wikidata.org/entity/Q1626508,Mark Bradtke,11
http://www.wikidata.org/entity/Q1626580,David Barlow,13
http://www.wikidata.org/entity/Q1577848,Scott Machado,12
http://www.wikidata.org/entity/Q1588042,Tiffany Hayes,12
http://www.wikidata.org/entity/Q1626605,Terry Mills,11
http://www.wikidata.org/entity/Q1627029,Jack Haley,13
http://www.wikidata.org/entity/Q1627063,Gene Littles,11
http://www.wikidata.org/entity/Q1444934,Jeff Ruland,11
http://www.wikidata.org/entity/Q1445762,Frank Brickowski,11
http://www.wikidata.org/entity/Q1089188,Chuck Person,15
http://www.wikidata.org/entity/Q1089202,Chuck Taylor,12
http://www.wikidata.org/entity/Q1091128,Alain Digbeu,11
http://www.wikidata.org/entity/Q1091957,Vrbica Stefanov,11
http://www.wikidata.org/entity/Q1097123,Jorge Gutiérrez,12
http://www.wikidata.org/entity/Q1449558,Chicho Sibilio,12
http://www.wikidata.org/entity/Q1450542,Bones McKinney,12
http://www.wikidata.org/entity/Q1450551,Ken Sailors,12
http://www.wikidata.org/entity/Q2618541,Kostas Sloukas,20
http://www.wikidata.org/entity/Q2619773,Darius Dimavičius,13
http://www.wikidata.org/entity/Q2619787,Alvydas Pazdrazdis,13
http://www.wikidata.org/entity/Q598411,Aleksandr Petrov,14
http://www.wikidata.org/entity/Q2615252,Don Buse,13
http://www.wikidata.org/entity/Q2616027,Ejike Ugboaja,13
http://www.wikidata.org/entity/Q1590021,Joel Freeland,18
http://www.wikidata.org/entity/Q1606362,Eric Montross,12
http://www.wikidata.org/entity/Q1606682,Don Sunderlage,11
http://www.wikidata.org/entity/Q2620472,Andro Knego,20
http://www.wikidata.org/entity/Q2620577,Jeff Ayres,20
http://www.wikidata.org/entity/Q2620601,Jodie Meeks,20
http://www.wikidata.org/entity/Q2620805,Mario Delaš,14
http://www.wikidata.org/entity/Q1101154,Cliff Hagan,17
http://www.wikidata.org/entity/Q1101335,Clifford Robinson,17
http://www.wikidata.org/entity/Q1101410,Tyrese Rice,19
http://www.wikidata.org/entity/Q1102088,Mike Wilkinson,13
http://www.wikidata.org/entity/Q1606745,Richie Regan,11
http://www.wikidata.org/entity/Q1606788,George Senesky,11
http://www.wikidata.org/entity/Q1606826,Clyde Lee,13
http://www.wikidata.org/entity/Q1606834,Leo Barnhorst,13
http://www.wikidata.org/entity/Q2732377,Filip Videnov,15
http://www.wikidata.org/entity/Q2732441,Milenko Topić,15
http://www.wikidata.org/entity/Q2732768,Donatas Slanina,11
http://www.wikidata.org/entity/Q2732776,Fernando Arcega,16
http://www.wikidata.org/entity/Q2732920,Gundars Vētra,15
http://www.wikidata.org/entity/Q2733180,Don Chaney,16
http://www.wikidata.org/entity/Q1628310,Calbert Cheaney,13
http://www.wikidata.org/entity/Q1628498,Earl Jones,11
http://www.wikidata.org/entity/Q2620809,Damir Šolman,16
http://www.wikidata.org/entity/Q2620823,Jayson Granger,19
http://www.wikidata.org/entity/Q2620831,Branko Skroče,15
http://www.wikidata.org/entity/Q2620838,Peter Vilfan,11
http://www.wikidata.org/entity/Q2620861,Ryan Richards,11
http://www.wikidata.org/entity/Q2621405,Michel Bonnevie,16
